city,name,latitude,longitude,type
vancouver,Unity Tree,49.2748439,-122.8001610,artwork
vancouver,Opa tree,49.4026365,-123.3598364,attraction
vancouver,Catching Stars Gallery,49.3794896,-123.3378063,gallery
vancouver,Arbutus Ridge,49.3669477,-123.4210980,viewpoint
vancouver,Knife Edge Two Piece,49.2414393,-123.1136561,artwork
vancouver,Photo Session,49.2421518,-123.1124827,artwork
vancouver,Pacific Museum of Earth,49.2624508,-123.2523420,museum
vancouver,Black Eagle canoe,49.2401234,-123.1316279,artwork
vancouver,Totem Poles,49.2405055,-123.1334363,artwork
vancouver,New Westminster Museum,49.2015657,-122.9114160,museum
vancouver,Simon Fraser,49.2093058,-123.1166999,artwork
vancouver,Acoustic Anvil: A Small Weight to Forge the Sea,49.2675429,-123.1192684,artwork
vancouver,Water #10,49.1847151,-123.1386454,artwork
vancouver,Fushion,49.2086980,-123.1421516,artwork
vancouver,Water Sky Garden,49.1751482,-123.1500241,artwork
vancouver,Winches,49.2719314,-123.1339405,artwork
vancouver,The Relief,49.2721894,-123.1337010,attraction
vancouver,Golden Tree,49.2105438,-123.1168419,artwork
vancouver,Ferry Building Gallery,49.3269623,-123.1548653,gallery
vancouver,Simon Fraser Viewpoint,49.2411172,-123.2270213,viewpoint
vancouver,Bench Lookout,49.3331749,-122.8283662,viewpoint
vancouver,Valhalla Ridge Lookout,49.3694217,-123.3382522,viewpoint
vancouver,Salmon Spindle Whorl,49.3262920,-123.1377884,artwork
vancouver,Westmount Park Woodcarving Signboard,49.2126181,-122.9536462,artwork
vancouver,100,49.2675747,-123.1390502,artwork
vancouver,"Protecting the Future, Serving the Present",49.1852670,-122.8512641,artwork
vancouver,Roger Neilson,49.2784178,-123.1081054,artwork
vancouver,Pat Quinn,49.2782620,-123.1077265,artwork
vancouver,George D. Kuhn,49.3083687,-123.0425034,artwork
vancouver,Slow,49.2754843,-123.1140508,artwork
vancouver,Joe Bustemente Trumpet,49.3097161,-123.0804380,artwork
vancouver,Historical Photo Wall,49.2036515,-122.9047866,attraction
vancouver,Edmonds Rising,49.2218165,-122.9447189,artwork
vancouver,Moving Pictures,49.2766681,-123.1252237,artwork
vancouver,Spring,49.2820877,-123.1220363,artwork
vancouver,Frame - What do you see?,49.2726170,-123.1869842,artwork
vancouver,Roller,49.2736755,-123.0924470,artwork
vancouver,Museum of Archaeology & Ethnology,49.2795251,-122.9144360,museum
vancouver,Nautika,49.2694625,-123.1078822,artwork
vancouver,Ian Tan Gallery,49.2620862,-123.1388620,gallery
vancouver,Fraser River Discovery Centre,49.2004517,-122.9102069,museum
vancouver,Joy of Freedom,49.2814752,-123.1222337,artwork
vancouver,Evergreen People,49.2772369,-122.8280146,artwork
vancouver,Michael Abraham Studio Gallery,49.0903544,-123.0841434,gallery
vancouver,Red Card,49.2792769,-123.1201450,artwork
vancouver,Departure,49.2393178,-123.1294380,artwork
vancouver,Time Top,49.2725597,-123.1156710,artwork
vancouver,Project for a Public Works Yard,49.2727388,-123.0868787,artwork
vancouver,The Firefighter,49.2731071,-123.0863524,artwork
vancouver,The Search Engine,49.2644845,-122.9815416,artwork
vancouver,The Avocado,49.2790320,-122.9165672,artwork
vancouver,Terry Fox,49.2789098,-122.9160000,artwork
vancouver,S.P.A.R.C. Museum,49.2481740,-122.8078240,museum
vancouver,Anchor,49.2791671,-123.2336646,artwork
vancouver,Seymour Art Gallery,49.3269483,-122.9502997,gallery
vancouver,Hill's Native Art Gallerty,49.2626475,-123.1025679,gallery
vancouver,Dr. Sun Yat-Sen,49.2798685,-123.1034043,artwork
vancouver,La Casa Gelato,49.2769548,-123.0808534,artwork
vancouver,Eyes on the Street,49.2707806,-123.1032650,artwork
vancouver,Chung Chuck Lookout,49.0893050,-123.0949258,viewpoint
vancouver,Working River,49.2003658,-123.1137858,artwork
vancouver,The Shadow,49.2662475,-123.2507283,artwork
vancouver,Slice of Life,49.2765511,-123.0704529,gallery
vancouver,Shore to Shore,49.2989360,-123.1205440,artwork
vancouver,Camosun Bog | xʷməm̓qʷe:m,49.2544087,-123.1976390,attraction
vancouver,High View,49.2983654,-122.8955861,viewpoint
vancouver,Thermal View,49.3015167,-122.8908728,viewpoint
vancouver,Superette Studio,49.2568726,-123.1197736,gallery
vancouver,Tuning Fork,49.2671461,-123.2563786,artwork
vancouver,Musqueam Artist-Designed Crosswalk,49.2099239,-123.1404980,artwork
vancouver,Musqueam Artist-Designed Crosswalk,49.2098745,-123.1406727,artwork
vancouver,Mosaic Creek,49.2732979,-123.0741776,artwork
vancouver,Need,49.2889424,-123.1258981,artwork
vancouver,"Koco, Brewers Park, August 11, 2019",49.2517944,-123.0659156,artwork
vancouver,Richmond Sunflower Festival,49.1329545,-123.0813951,attraction
vancouver,"""A Tale of Two Children: A Work for Strathcona"", by Ken Lum",49.2748786,-123.0917264,artwork
vancouver,Spinning Chandelier,49.2740665,-123.1307869,artwork
vancouver,Bay Bébé II,49.2276311,-123.0069274,artwork
vancouver,Evangeline,49.2276305,-123.0068912,artwork
vancouver,Second Canyon Viewpoint,49.3581832,-123.1114210,viewpoint
vancouver,Xinde Antique Gallery,49.1695844,-123.1361622,gallery
vancouver,Erasmus Weathervane,49.2756872,-123.1307687,artwork
vancouver,Blankets: stored,49.1908319,-122.8552695,artwork
vancouver,Blankets: waiting,49.1908426,-122.8551710,artwork
vancouver,Blankets: in use,49.1908440,-122.8550855,artwork
vancouver,Floraforms and Seeds of Change,49.1841634,-122.8472786,artwork
vancouver,Continuum: From Seed to Shelter,49.1754994,-122.8244560,artwork
vancouver,Lingua Aqua,49.1595298,-122.8382409,artwork
vancouver,Nautilus,49.1907672,-122.8534225,artwork
vancouver,Ribbon of Life,49.1758130,-122.8444044,artwork
vancouver,Talking Poles,49.1275292,-122.8759280,artwork
vancouver,Talking Poles,49.1249214,-122.8759140,artwork
vancouver,We Are All Connected to This Land,49.1608178,-122.8460291,artwork
vancouver,We Are All Connected to This Land,49.1608064,-122.8455294,artwork
vancouver,Fraser River Stories,49.2092261,-123.1168627,artwork
vancouver,Infinite Tire,49.2118345,-123.1068441,artwork
vancouver,Ebb and Flow,49.2093960,-123.1161508,artwork
vancouver,Salish Gifts,49.2100365,-123.1164655,artwork
vancouver,David Oppenheimer,49.2904309,-123.1460422,artwork
vancouver,World Globe,49.2884051,-123.1155773,artwork
vancouver,Air,49.3055488,-123.0187650,artwork
vancouver,Cascade Bluff Lookout,49.3604296,-122.9075190,viewpoint
vancouver,Music Mural,49.2613073,-122.7813397,artwork
vancouver,Music Mural,49.2614588,-122.7811962,artwork
vancouver,Salmon Mural,49.2619214,-122.7812118,artwork
vancouver,Original Salmon Mural,49.2620215,-122.7814495,artwork
vancouver,Port Coqitlam Community Mosaic,49.2619905,-122.7799984,artwork
vancouver,Pocoboo,49.2619697,-122.7827689,artwork
vancouver,Port Coquitlam,49.2622313,-122.7820621,artwork
vancouver,Days of Thunder,49.2617888,-122.7832829,artwork
vancouver,History of the City of Port Coquitlam,49.2636662,-122.7806781,artwork
vancouver,CPR,49.2634553,-122.7801971,artwork
vancouver,Chief Skedans,49.2991349,-123.1207516,artwork
vancouver,Ga'akstalas,49.2991868,-123.1207571,artwork
vancouver,Thunderbird House Post,49.2992088,-123.1208487,artwork
vancouver,Kakaso'Las,49.2992499,-123.1209187,artwork
vancouver,Oscar Maltipi,49.2993236,-123.1208920,artwork
vancouver,Chief Wakas,49.2993202,-123.1207704,artwork
vancouver,Beaver Crest,49.2993720,-123.1207770,artwork
vancouver,Sky Chief,49.2992636,-123.1207594,artwork
vancouver,The Birds,49.2713974,-123.1064762,artwork
vancouver,Salmon Cycle,49.3362775,-123.0926476,artwork
vancouver,West Vancouver Art Museum,49.3303999,-123.1598608,gallery
vancouver,Continuity,49.2715929,-123.1907172,artwork
vancouver,Frog,49.1944775,-122.8258597,artwork
vancouver,Vancouver Novel,49.2718501,-123.1813625,artwork
vancouver,Caroline's View,49.3772996,-122.8894420,viewpoint
vancouver,Cedar Stump (Firehall),49.3768339,-122.8902886,attraction
vancouver,Cosy Cove Lookout,49.3294113,-122.9179760,viewpoint
vancouver,Tick,49.2636932,-123.0036210,artwork
vancouver,Giants,49.2714666,-123.1329786,artwork
vancouver,Weekend Chime,49.2823425,-123.1211700,artwork
vancouver,Ocean Commotion,49.2710517,-123.1337282,artwork
vancouver,Central Park Theatre,49.2395570,-122.9677710,attraction
vancouver,The Home Bakery,49.2396149,-122.9674290,attraction
vancouver,Way Sang Yuen Wat Kee,49.2395247,-122.9674410,attraction
vancouver,The Burnaby Post,49.2394529,-122.9674350,attraction
vancouver,Treble Clef Phonographs,49.2394141,-122.9673520,attraction
vancouver,Royal Bank,49.2393378,-122.9674410,attraction
vancouver,Snowmobiles,49.3816825,-123.0784789,attraction
vancouver,Wilderness Lookout,49.3876174,-123.0738378,viewpoint
vancouver,The Proud Yourh,49.2713674,-123.1203584,artwork
vancouver,108 Steps,49.2432545,-123.0610862,artwork
vancouver,East Van Tiny Gallery,49.2757412,-123.0542607,gallery
vancouver,Deer Lake Art Gallery,49.2392747,-122.9687559,gallery
vancouver,Sopa SUR,49.2713644,-123.1460089,artwork
vancouver,Brighton Beach Lookout,49.3596316,-122.8943440,viewpoint
vancouver,Brush With Illumination,49.2710551,-123.1228200,artwork
vancouver,Sid Dickens Inc,49.2706309,-123.0847357,gallery
vancouver,Bird,49.2524326,-122.8650635,artwork
vancouver,The Think-Gress,49.2519407,-122.8654513,artwork
vancouver,Bold as Love,49.2527124,-122.8641708,artwork
vancouver,Wildflower,49.2528735,-122.8645505,artwork
vancouver,Progress,49.2530550,-122.8645223,artwork
vancouver,Learning House,49.2393830,-122.9676293,attraction
vancouver,PoCo Heritage Museum and Archives,49.2621548,-122.7799014,museum
vancouver,BLAH,49.3276435,-123.1536438,gallery
vancouver,Mackin Heritage House,49.2385727,-122.8619320,museum
vancouver,Osprey Point,49.3042580,-123.0021527,viewpoint
vancouver,Trestle Bridge,49.3506144,-123.2115080,viewpoint
vancouver,"Broken Column, (Pendulum)",49.2837996,-123.1195399,artwork
vancouver,Curtained Skies,49.2902470,-123.1289750,artwork
vancouver,Curtained Skies,49.2902275,-123.1290093,artwork
vancouver,Curtained Skies,49.2902076,-123.1290435,artwork
vancouver,Haida Eagle and Frog Totem Pole,49.2789539,-123.1209680,artwork
vancouver,Idea for a Trellis,49.2772034,-123.1297300,artwork
vancouver,Khenko,49.2715369,-123.1299779,artwork
vancouver,House Post of qiyǝplenǝxʷ,49.2703389,-123.2537598,artwork
vancouver,Wood for the People,49.2682895,-123.2560496,artwork
vancouver,Man about to Plant Alfalfa,49.2610813,-123.2506644,artwork
vancouver,Transcendence,49.2684398,-123.2574906,artwork
vancouver,Three Forms,49.2679404,-123.2558940,artwork
vancouver,Mother and Child,49.2639599,-123.2469540,artwork
vancouver,Cosmo Bluff,49.4392989,-123.2312142,viewpoint
vancouver,Sleepless Night Viewpoint,49.4669960,-123.2268019,viewpoint
vancouver,Eagle Bluff Lookout,49.3296791,-122.8476139,viewpoint
vancouver,Sunshine Lookout,49.3490236,-122.9174775,viewpoint
vancouver,Old Marine Drive Viewpoint,49.2482309,-123.2430570,viewpoint
vancouver,Upper Cypress Falls Viewpoint,49.3590218,-123.2346240,viewpoint
vancouver,Lower Cypress Falls Viewpoint,49.3545342,-123.2391649,viewpoint
vancouver,Viking head,49.2778714,-122.9707292,artwork
vancouver,Fishermans Bluff,49.3621344,-123.2711823,viewpoint
vancouver,Vista #5,49.3511877,-122.8805727,viewpoint
vancouver,Davie,49.2873485,-123.1419766,artwork
vancouver,East Van Tiny Gallery,49.2757404,-123.0542616,gallery
vancouver,Shepard's Rock,49.3807018,-123.3720137,viewpoint
vancouver,Water Words,49.1740898,-123.1811546,artwork
vancouver,Deeley Motorcycle Exhibition,49.2680809,-123.0246744,museum
vancouver,Archery Museum,49.2289214,-122.8925880,museum
vancouver,Ukama Gallery,49.2709662,-123.1362166,museum
vancouver,Leslie House,49.2761388,-123.1308345,museum
vancouver,Viewpoint Vancouver,49.2982413,-123.1180949,viewpoint
vancouver,Free Little Art Gallery,49.2361873,-123.1164087,gallery
vancouver,West Rampart Viewpoint,49.3503049,-122.8160720,viewpoint
vancouver,Hak Chu/Pak Chu,49.2415744,-122.9707822,artwork
vancouver,Apodaca Bluff,49.3542438,-123.3380100,viewpoint
vancouver,Apodaca Cove,49.3532921,-123.3389080,viewpoint
vancouver,Capturing the View,49.2886967,-123.1188975,artwork
vancouver,The Gallery at Queen's Park,49.2174231,-122.9079421,gallery
vancouver,Saint John Paul the Great,49.2417175,-123.1228003,artwork
vancouver,Been There Done That,49.3699216,-122.8917074,viewpoint
vancouver,Anchor,49.2062648,-123.1504304,artwork
vancouver,Grafton Lake Swimming Rock,49.3730045,-123.3655274,viewpoint
vancouver,Space,49.2798431,-123.0769040,gallery
vancouver,Studio 580,49.2796682,-123.0769227,gallery
vancouver,Eagle Descending,49.3799969,-123.3337620,artwork
vancouver,Collingwood Channel Viewpoint,49.3634388,-123.4186091,viewpoint
vancouver,Konishi Bay,49.3359764,-123.3692250,viewpoint
vancouver,Porter Road Coastal Viewpoint,49.4146001,-123.3365860,viewpoint
vancouver,Ken's Bluffs,49.4454282,-123.2269736,viewpoint
vancouver,Cable Pool Lookout,49.3546410,-123.1106765,viewpoint
vancouver,Succession II,49.2127301,-122.9510995,artwork
vancouver,Spirit of Our Ancestors On The Land,49.2871979,-123.1223590,artwork
vancouver,Forest Meditation Node,49.3620125,-123.4179853,viewpoint
vancouver,Forest Meditation Node,49.3625011,-123.4181818,viewpoint
vancouver,Heartland,49.2754920,-122.8500405,artwork
vancouver,Stitching Our History,49.2824200,-122.8298543,artwork
vancouver,Portrait of a City,49.2777722,-122.8500265,artwork
vancouver,Canada 150 Mosaic Mural,49.2831175,-122.8308173,artwork
vancouver,Illuminations,49.2765876,-122.8570202,artwork
vancouver,The River Giver of Life,49.2790091,-122.8387510,artwork
vancouver,Morse Code,49.2799389,-122.8486383,artwork
vancouver,Coming and Going,49.2777625,-122.8453295,artwork
vancouver,Footprints,49.2761199,-122.8287585,artwork
vancouver,Play,49.2986941,-122.8394791,artwork
vancouver,A Prayer for the Return of Abundance,49.2789627,-122.8338774,artwork
vancouver,Service,49.2820313,-122.8281128,artwork
vancouver,Easthill Park Mural,49.2867838,-122.8708551,artwork
vancouver,Buoy Bench,49.2804752,-122.8485679,artwork
vancouver,Canoe,49.2778405,-122.8457591,artwork
vancouver,Junction,49.2780041,-122.8380854,artwork
vancouver,Mother and Child on a Bike,49.2773550,-122.8282849,artwork
vancouver,Moraine Train,49.2770982,-122.8274384,artwork
vancouver,Journey,49.2844355,-122.8314314,artwork
vancouver,Movement: The Search for the Perfect Form,49.2832053,-122.8312726,artwork
vancouver,Saymahmit,49.2840771,-122.8329409,artwork
vancouver,The Queen's Glass Tie,49.2776734,-122.8586364,artwork
vancouver,Tidal Train,49.2822383,-122.8293704,artwork
vancouver,Tidal Windfall,49.2834676,-122.8236588,artwork
vancouver,Trial by Stone,49.2786674,-122.8501850,artwork
vancouver,Welh Aynexw Nseyxnitm (The Guardian Spirits),49.2821841,-122.8297615,artwork
vancouver,Ecclestone Coastal Viewpoint,49.3864522,-123.3233930,viewpoint
vancouver,Access Gallery,49.2784361,-123.0988642,gallery
vancouver,Rennie Museum,49.2807912,-123.1031691,museum
vancouver,Vancouver Christmas Market,49.2896416,-123.1173908,attraction
vancouver,False Creek,49.2694802,-123.1238609,attraction
vancouver,Jewish Museum and Archives of BC,49.2289343,-123.1175693,museum
vancouver,Canadian Lacrosse Hall of Fame,49.2016468,-122.9114741,museum
vancouver,Grafton Lake Rope Swing,49.3735554,-123.3677093,viewpoint
vancouver,1928 LaFrance Type T-70-6,49.3741384,-123.3576520,attraction
vancouver,Arts Pacific Gallery,49.3802823,-123.3453911,gallery
vancouver,Vietnamese Boat People Memorial,49.2570687,-123.0899378,artwork
vancouver,LHEW'QUM,49.2788038,-122.8392674,artwork
vancouver,Vista #9,49.3598174,-122.8744787,viewpoint
vancouver,Vista #10,49.3607114,-122.8742257,viewpoint
vancouver,Vista #8,49.3549310,-122.8765925,viewpoint
vancouver,Vista #7,49.3544608,-122.8762262,viewpoint
vancouver,Buried Bulldozer,49.1449110,-122.9308956,attraction
vancouver,Magical Mailbox,49.3811440,-123.3363803,attraction
vancouver,Grafton Bay Coastal Viewpoint,49.4063289,-123.3650276,viewpoint
vancouver,Climber Beach,49.4089700,-123.3097713,viewpoint
vancouver,Knight,49.2708454,-123.0789062,artwork
vancouver,26R Spotting Location,49.2027587,-123.1546101,viewpoint
vancouver,slugs,49.2715506,-123.0936110,artwork
vancouver,Chub Creek,49.2626433,-123.0085267,artwork
vancouver,Or Gallery,49.2802372,-123.0987658,gallery
vancouver,Crease Unit,49.2458494,-122.8050511,attraction
vancouver,BC Sports Hall of Fame and Museum,49.2774443,-123.1124427,museum
vancouver,Welcome Pole,49.3126425,-122.9268199,artwork
vancouver,FARIO FOST,49.2726076,-123.0973457,artwork
vancouver,Who's Got the Umbrella?,49.3268926,-122.9504759,artwork
vancouver,Large Ship Dock Cleat,49.3116898,-123.0733683,artwork
vancouver,Ornamentum,49.2631182,-122.9979026,artwork
vancouver,Britannia Icerink,49.2759951,-123.0706414,attraction
vancouver,Museum of Anthropology,49.2694664,-123.2593600,museum
vancouver,Morris and Helen Belkin Art Gallery,49.2681817,-123.2561948,gallery
vancouver,Beaty Biodiversity Museum,49.2632137,-123.2509259,museum
vancouver,Science World,49.2734536,-123.1036623,museum
vancouver,Vancouver Public Library,49.2796573,-123.1154047,attraction
vancouver,Playland,49.2827658,-123.0365129,theme_park
vancouver,Cleveland Dam,49.3601547,-123.1107344,attraction
vancouver,Vancouver Aquarium,49.3005030,-123.1312102,aquarium
vancouver,Vancouver Art Gallery,49.2828836,-123.1206585,gallery
vancouver,Gordon MacMillan Southam Observatory,49.2754654,-123.1435513,attraction
vancouver,Massey Theatre,49.2151654,-122.9269664,attraction
vancouver,Anvil Centre,49.2017750,-122.9112304,museum
vancouver,Fairacres Mansion,49.2409521,-122.9713097,gallery
vancouver,Gulf of Georgia Cannery National Historic Site,49.1247448,-123.1868301,museum
vancouver,Giant Checkerboard,49.2590974,-123.2474272,artwork
vancouver,Burnaby Central Railway,49.2865403,-123.0017504,theme_park
vancouver,Bird Museum,49.0984636,-123.1784484,museum
vancouver,Warming Hut,49.0982383,-123.1789885,viewpoint
vancouver,Viewing Platform,49.0975955,-123.1828388,viewpoint
vancouver,Canadian Historical Railroad Association,49.2385036,-122.8613706,museum
vancouver,LightShed,49.2913857,-123.1233564,artwork
vancouver,Evergreen Cultural Centre,49.2852790,-122.7908294,gallery
vancouver,Seine Net Loft,49.1208087,-123.1711596,museum
vancouver,Surrey Arts Centre,49.1623152,-122.8420399,gallery
vancouver,Hastings Mill Park Museum,49.2728158,-123.1859708,museum
vancouver,Capilano Suspension Bridge,49.3429014,-123.1151049,attraction
vancouver,Ben Franklin,49.2777526,-123.1477366,attraction
vancouver,Vancouver Maritime Museum,49.2774924,-123.1475655,museum
vancouver,London Heritage Farm,49.1143734,-123.1511421,museum
vancouver,Steveston Museum,49.1253081,-123.1828690,museum
vancouver,Canada Place,49.2885373,-123.1111425,attraction
vancouver,Grizzly Bear Habitat,49.3825289,-123.0792561,zoo
vancouver,Inverholme Schoolhouse,49.1266939,-123.0567474,museum
vancouver,PoMo Museum,49.2792847,-122.8507662,museum
vancouver,Bill Reid Gallery of Northwest Coast Art,49.2845949,-123.1194317,gallery
vancouver,Art Works,49.2764660,-123.0724528,gallery
vancouver,Roedde House Museum,49.2869118,-123.1321264,museum
vancouver,Capilano River Hatchery,49.3566475,-123.1101404,attraction
vancouver,Lynn Canyon Ecology Centre,49.3429119,-123.0203278,museum
vancouver,Waterslide,49.2865024,-123.1441033,attraction
vancouver,Marking High Tide,49.2718898,-123.1246441,artwork
vancouver,Waiting for Lowtide,49.2718110,-123.1236182,artwork
vancouver,Marker of Change,49.2740115,-123.0990240,artwork
vancouver,Irving House,49.2077874,-122.9062763,museum
vancouver,MONOVA: Archives of North Vancouver,49.3383465,-123.0372476,museum
vancouver,Point Atkinson Lighthouse,49.3303925,-123.2645860,attraction
vancouver,Douglas J. Husband Discovery Centre,49.0836151,-123.0581907,museum
vancouver,Rainbow Crosswalk,49.1860115,-122.8516505,artwork
vancouver,Nikkei National Museum & Cultural Centre,49.2176057,-122.9644095,museum
vancouver,Colbourne House,49.2064178,-123.1425414,museum
vancouver,Delta Nature Reserve,49.1436538,-122.9287218,attraction
vancouver,Gallery @ Cove Commons,49.3800922,-123.3339095,gallery
vancouver,Indian Residential School History and Dialogue Centre,49.2669867,-123.2537503,museum
vancouver,The Polygon Gallery,49.3102959,-123.0807694,gallery
vancouver,217.5 Arc x 13,49.2799071,-123.1397544,artwork
vancouver,A-maze-ing Laughter,49.2875915,-123.1419388,artwork
vancouver,Walking Figures – Cambie at Broadway,49.2625529,-123.1145394,artwork
vancouver,The Stop,49.2683160,-123.1102966,artwork
vancouver,BC Golf Museum and Hall of Fame,49.2643747,-123.2154910,museum
vancouver,True North Tower,49.2661033,-123.2444454,artwork
vancouver,Millennial Time Machine,49.2675170,-123.2545081,artwork
vancouver,Knots,49.2796709,-122.8499815,artwork
vancouver,Kettle Creek Mine Coaster,49.2822520,-123.0366294,attraction
vancouver,Pacific Spiral,49.2728794,-123.1261563,artwork
vancouver,Music Mural Series,49.2613826,-122.7812666,artwork
vancouver,Leigh Square Mural Series,49.2614489,-122.7814681,artwork
vancouver,Compass Rose,49.3118928,-123.0867847,artwork
vancouver,Cathedral,49.3116627,-123.0859347,artwork
vancouver,Welcome Figures,49.3121148,-123.0866894,artwork
vancouver,Burnaby Village Museum,49.2398629,-122.9663996,theme_park
vancouver,Cadenza,49.2798432,-123.1199682,artwork
vancouver,Clouds,49.2803613,-123.1229844,artwork
vancouver,Coopers Mews,49.2736633,-123.1159583,artwork
vancouver,Dichroic Vancouver,49.2797670,-123.1234185,artwork
vancouver,Evangeline and Flowers,49.2915879,-123.1311451,artwork
vancouver,Finger Paint,49.2736800,-123.1270522,artwork
vancouver,Gaslight,49.2815544,-123.1121271,artwork
vancouver,GRANtable,49.2752035,-123.1320731,artwork
vancouver,Life Under the Marquee,49.2769260,-123.1288022,artwork
vancouver,Line of Work,49.2899855,-123.1179255,artwork
vancouver,Port Moody Station Museum;Port Moody Station,49.2792398,-122.8507347,museum
vancouver,Rainbow Crosswalk,49.1859132,-122.8516824,artwork
vancouver,Rainbow Crosswalk,49.1860972,-122.8516359,artwork
vancouver,The Sappers Were Here,49.2241747,-122.8908387,artwork
vancouver,Brockton Point Totem Poles,49.2992028,-123.1212329,attraction
vancouver,Museum of Vancouver,49.2763555,-123.1444446,museum
vancouver,Rainforest to Gold Rush,51.7208871,-120.6746333,attraction
vancouver,Rose Garden,49.2829588,-122.9339404,attraction
vancouver,Continuum: From Seed to Shelter,49.1754716,-122.8245495,artwork
victoria,Art Gallery of Greater Victoria,48.4220673,-123.3474900,museum
victoria,Holmes Peak,48.5161511,-123.5304022,viewpoint
victoria,Beechey Head,48.3141605,-123.6529856,viewpoint
victoria,Saanich Inlet Viewpoint,48.5503606,-123.5092274,viewpoint
victoria,Jocelyn Hill Viewpoint,48.5370410,-123.5305095,viewpoint
victoria,Squally Reach Viewpoint,48.5453340,-123.5180080,viewpoint
victoria,Malahat Viewpoint,48.5466532,-123.5190482,viewpoint
victoria,Prospector Trail Viewpoint,48.4700210,-123.5480350,viewpoint
victoria,Cy's Viewpoint,48.6107030,-123.4557180,viewpoint
victoria,West Viewpoint,48.6123440,-123.4574870,viewpoint
victoria,Abraham Collins' Lookout,48.6129571,-123.4433351,viewpoint
victoria,Pickles' Bluff,48.6118391,-123.4417486,viewpoint
victoria,Thunderbird Mountain,48.4325410,-123.6447680,viewpoint
victoria,Whale Watch Site,48.5139220,-123.1506960,viewpoint
victoria,Squeaky Point,48.3176081,-123.6378981,viewpoint
victoria,Shaw Ocean Discovery Centre,48.6495540,-123.3949000,aquarium
victoria,Windy Point,48.4125584,-123.6357121,viewpoint
victoria,Mile 0,48.4090967,-123.3690027,attraction
victoria,Bog Garden,48.5631429,-123.4695427,viewpoint
victoria,Creyke Point,48.3257144,-123.6300466,viewpoint
victoria,Woodlands Viewing Platform,48.4179110,-123.3432455,viewpoint
victoria,Hosaqami Totem Pole,48.4189704,-123.3427725,artwork
victoria,Victoria Bug Zoo,48.4232281,-123.3665770,zoo
victoria,Historic blockhouse,48.5861607,-123.1506497,attraction
victoria,Knowledge Totem Pole,48.4204963,-123.3706660,artwork
victoria,Queen Victoria,48.4205033,-123.3699240,artwork
victoria,BC Fallen Firefighters Memorial,48.4186090,-123.3702613,artwork
victoria,SpringTide Whale Tours & Charters,48.4256124,-123.3696964,attraction
victoria,Gonzales Bay Erratic,48.4106526,-123.3269252,attraction
victoria,George's Gorgeous Bluff,48.4570159,-123.6754550,viewpoint
victoria,steep cliff,48.4568254,-123.6618217,viewpoint
victoria,Linda's Lookout,48.4548265,-123.6607877,viewpoint
victoria,The Homecoming,48.4231288,-123.3692966,artwork
victoria,The Veteran Sailor,48.4232337,-123.3694737,artwork
victoria,Miniature World,48.4223700,-123.3669460,museum
victoria,Bridging,48.4427917,-123.3795285,artwork
victoria,Burnside Heritage Mural,48.4463810,-123.3782392,artwork
victoria,Public Works Through The Years,48.4387786,-123.3733785,artwork
victoria,Purple Martin,48.4388664,-123.3792854,artwork
victoria,The Hands of Time: Carving a Canoe Paddle,48.4280751,-123.3841983,artwork
victoria,Topography,48.4442188,-123.3782847,artwork
victoria,Water Keepers' Pole,48.4325874,-123.3783062,artwork
victoria,West Coast Spirit,48.4336437,-123.3801780,artwork
victoria,"""Two Brothers"" Spirit Poles",48.4284786,-123.3662443,artwork
victoria,Avocados,48.4209479,-123.3719747,artwork
victoria,Bright Pearl,48.4292024,-123.3667398,artwork
victoria,Commerce Canoe,48.4283421,-123.3701455,artwork
victoria,Dragon Dance,48.4297387,-123.3667709,artwork
victoria,Family Group,48.4197647,-123.3686713,artwork
victoria,Floribunda,48.4266377,-123.3705318,artwork
victoria,Four Winds,48.4293759,-123.3711100,artwork
victoria,Gate of Harmonious Interest,48.4293723,-123.3673384,artwork
victoria,Glass Half Full,48.4102969,-123.3746272,artwork
victoria,Kwakiutl Bear Pole,48.4208142,-123.3692349,artwork
victoria,Man and Science,48.4197560,-123.3684332,artwork
victoria,Maximillian,48.4226750,-123.3691467,artwork
victoria,Millennium Peace,48.4053487,-123.3498900,artwork
victoria,"Morioka Friendship Project ""Azumaya""",48.4228036,-123.3754838,artwork
victoria,Mountains Within Mountains,48.4205166,-123.3754993,artwork
victoria,"Night is for Sleeping, Day is for Resting",48.4189982,-123.3656966,artwork
victoria,"Pavilion, Rock and Shell",48.4311254,-123.3611395,artwork
victoria,Poet Laureate Legacy Tree,48.4241651,-123.3678869,artwork
victoria,Re: Assemblage,48.4261797,-123.3647914,artwork
victoria,Red Dragon,48.4284069,-123.3672469,artwork
victoria,Shaker,48.4221376,-123.3643589,artwork
victoria,Sher's Bears,48.4314424,-123.3684252,artwork
victoria,Signs of Lekwungen: Celebrate Diversity,48.4203992,-123.3680079,artwork
victoria,Signs of Lekwungen: Four Directions of the Eagle,48.4218763,-123.3689053,artwork
victoria,Signs of Lekwungen: Four Seasons of the Salmon Family,48.4256921,-123.3760535,artwork
victoria,Signs of Lekwungen: Seim Speaker,48.4280480,-123.3657487,artwork
victoria,Signs of Lekwungen: The Cairens,48.4102190,-123.3653245,artwork
victoria,Signs of Lekwungen: Walk in Two Worlds,48.4247417,-123.3700317,artwork
victoria,Spirit,48.4202065,-123.3684678,artwork
